,recency_days,frequency,total_amount
43073,2017.0,1.0,65.1
43074,1712.0,1.0,27.89
43075,1915.0,1.0,152.82
43076,1716.0,1.0,36.36
43077,2072.0,1.0,174.59
43078,1721.0,1.0,512.62
43079,1744.0,1.0,166.02
43080,1898.0,1.0,821.26
43081,1994.0,1.0,263.24
43082,1820.0,1.0,241.15
43083,2094.0,1.0,77.68
43084,1987.0,1.0,216.06
43085,1981.0,1.0,44.09
43086,1874.0,1.0,343.74
43087,2049.0,1.0,215.14
43088,1814.0,1.0,94.39
43089,1855.0,1.0,79.31
43090,1859.0,1.0,251.66
43091,2254.0,1.0,89.07
43092,2100.0,1.0,127.16
43093,2061.0,1.0,78.47
43094,2054.0,1.0,25.77
43095,1798.0,1.0,74.59
43096,1977.0,2.0,327.25
43097,1952.0,1.0,76.19
43098,1714.0,1.0,57.38
43099,1969.0,1.0,190.88
43100,1727.0,1.0,45.21
43101,1847.0,1.0,94.21
43102,1790.0,1.0,137.23
43103,1884.0,1.0,201.05
43104,1987.0,1.0,456.9
43105,1745.0,1.0,25.13
43106,2098.0,1.0,94.3
43107,1719.0,1.0,37.46
43108,1708.0,1.0,28.48
43109,2259.0,1.0,45.16
43110,1792.0,1.0,97.43
43111,1716.0,1.0,153.02
43112,1977.0,1.0,609.56
43113,2129.0,1.0,103.61
43114,2120.0,1.0,359.91
43115,2017.0,1.0,186.43
43116,1853.0,1.0,435.64
43117,1876.0,1.0,371.32
43118,2062.0,1.0,101.74
43119,1976.0,1.0,96.8
43120,2085.0,1.0,219.63
43121,1994.0,1.0,78.47
43122,2016.0,1.0,30.0
43123,1726.0,1.0,173.68
43124,1806.0,1.0,32.69
43125,1776.0,2.0,242.41000000000005
43126,2070.0,1.0,85.85
43127,1841.0,1.0,138.28
43128,2063.0,1.0,377.17
43129,2016.0,1.0,55.0
43130,1825.0,1.0,92.9
43131,2177.0,1.0,104.28
43132,1851.0,1.0,73.97
43133,1853.0,1.0,123.18
43134,1811.0,1.0,335.09
43135,1839.0,1.0,31.53
43136,1826.0,1.0,70.24
43137,1777.0,1.0,57.39
43138,2103.0,1.0,94.3
43139,1872.0,1.0,96.52
43140,2127.0,1.0,64.14
43141,2175.0,1.0,1148.75
43142,1898.0,1.0,119.25
43143,1774.0,1.0,30.7
43144,2022.0,1.0,122.01
43145,2028.0,1.0,229.91
43146,2052.0,1.0,155.18
43147,1980.0,1.0,7550.73
43148,1738.0,1.0,180.11
43149,2024.0,1.0,77.57
43150,2006.0,1.0,107.1
43151,2002.0,1.0,342.04
43152,1757.0,1.0,202.07
43153,1936.0,2.0,213.49
43154,2048.0,1.0,82.5
43155,1999.0,1.0,32.77
43156,1785.0,1.0,122.57
43157,1775.0,1.0,83.47
43158,1808.0,1.0,40.65
43159,2260.0,1.0,501.88
43160,1977.0,1.0,1051.04
43161,1931.0,1.0,62.78
43162,2196.0,1.0,65.48
43163,1976.0,1.0,56.01
43164,1921.0,1.0,163.78
43165,2140.0,1.0,92.87
43166,1708.0,1.0,48.31
43167,1860.0,1.0,277.36
43168,2172.0,1.0,134.06
43169,1827.0,1.0,192.28
43170,2135.0,1.0,64.7
43171,1867.0,1.0,42.29
43172,1744.0,1.0,349.93
43173,2246.0,1.0,362.79
43174,1730.0,1.0,458.56
43175,1975.0,1.0,410.16
43176,1878.0,1.0,37.76
43177,1861.0,2.0,371.55
43178,1803.0,1.0,74.41
43179,2021.0,2.0,251.85
43180,1919.0,1.0,245.97
43181,1775.0,1.0,140.08
43182,1890.0,1.0,187.73
43183,1978.0,1.0,87.71
43184,1831.0,1.0,314.52
43185,1853.0,1.0,206.11
43186,1884.0,1.0,133.48
43187,1718.0,1.0,97.61
43188,2272.0,1.0,118.9
43189,2233.0,1.0,55.95
43190,1933.0,1.0,2665.8
43191,1730.0,1.0,68.96
43192,2212.0,1.0,53.95
43193,1806.0,1.0,66.76
43194,2012.0,1.0,110.91
43195,1868.0,1.0,515.46
43196,1736.0,1.0,62.11
43197,2258.0,1.0,89.52
43198,1847.0,1.0,105.53
43199,1859.0,1.0,107.3
43200,2119.0,2.0,718.9200000000001
43201,1745.0,1.0,193.84
43202,1879.0,1.0,37.76
43203,2046.0,1.0,28.09
43204,1711.0,2.0,313.12
43205,1845.0,1.0,184.17
43206,1903.0,1.0,38.1
43207,1800.0,1.0,95.34
43208,1802.0,1.0,80.74
43209,1824.0,1.0,35.29
43210,1759.0,2.0,148.01
43211,1803.0,1.0,127.33
43212,1905.0,1.0,76.88
43213,1945.0,1.0,39.1
43214,1707.0,1.0,54.49
43215,1848.0,1.0,23.39
43216,2036.0,1.0,1030.62
43217,2145.0,1.0,37.44
43218,1989.0,1.0,268.04
43219,2130.0,1.0,51.78
43220,1857.0,1.0,1244.56
43221,1835.0,1.0,132.48
43222,1707.0,1.0,74.51
43223,2027.0,1.0,64.98
43224,1924.0,1.0,121.09
43225,2091.0,1.0,76.78
43226,2038.0,1.0,141.2
43227,1973.0,1.0,56.62
43228,2184.0,1.0,104.7
43229,1861.0,2.0,188.11
43230,1780.0,1.0,296.73
43231,1812.0,1.0,124.16
43232,2176.0,1.0,40.85
43233,2022.0,1.0,62.98
43234,2027.0,1.0,588.6
43235,1835.0,1.0,265.73
43236,2135.0,1.0,206.99
43237,2195.0,1.0,29.95
43238,1866.0,1.0,65.22
43239,1812.0,1.0,99.42
43240,2095.0,1.0,221.07
43241,1986.0,1.0,64.59
43242,1854.0,1.0,53.7
43243,2093.0,1.0,82.8
43244,1959.0,1.0,95.23
43245,1721.0,1.0,245.0
43246,1979.0,1.0,90.66
43247,1901.0,1.0,32.0
43248,1971.0,1.0,452.81
43249,1848.0,1.0,163.95
43250,2074.0,1.0,31.75
43251,1777.0,1.0,55.59
43252,1959.0,1.0,44.1
43253,2201.0,1.0,59.8
43254,1990.0,1.0,485.08
43255,1785.0,1.0,84.58
43256,1742.0,1.0,273.88
43257,1730.0,1.0,115.7
43258,2240.0,1.0,54.52
43259,2077.0,1.0,228.78
43260,1928.0,1.0,87.55
43261,1730.0,1.0,53.37
43262,2099.0,1.0,21.22
43263,1848.0,1.0,113.2
43264,1760.0,1.0,166.04
43265,1747.0,1.0,70.17
43266,2047.0,2.0,222.27
43267,1750.0,1.0,39.42
43268,1874.0,1.0,171.0
43269,1861.0,1.0,242.59
43270,1703.0,1.0,137.63
43271,1921.0,1.0,189.37
43272,1789.0,1.0,903.81
43273,2233.0,1.0,81.14
43274,1931.0,1.0,71.05
43275,1866.0,1.0,681.52
43276,1810.0,1.0,223.31
43277,1962.0,1.0,72.43
43278,1917.0,1.0,113.15
43279,1994.0,1.0,66.63
43280,1834.0,1.0,187.11
43281,2017.0,1.0,415.97
43282,1831.0,1.0,71.75
43283,1706.0,1.0,122.83
43284,2092.0,1.0,301.66
43285,1812.0,1.0,531.96
43286,1842.0,1.0,123.53
43287,2145.0,1.0,61.59
43288,2237.0,1.0,27.51
43289,1731.0,1.0,45.21
43290,2179.0,1.0,86.15
43291,1915.0,2.0,109.0
43292,2169.0,1.0,303.53
43293,1934.0,1.0,144.29
43294,1763.0,1.0,340.81
43295,2035.0,1.0,138.53
43296,1932.0,1.0,140.04
43297,1932.0,1.0,301.31
43298,1863.0,1.0,57.03
43299,1874.0,1.0,73.96
43300,1734.0,1.0,44.19
43301,1933.0,1.0,258.24
43302,1730.0,1.0,276.1
43303,2027.0,1.0,22.9
43304,1707.0,1.0,316.4
43305,1857.0,1.0,37.13
43306,1983.0,1.0,162.55
43307,1812.0,1.0,41.22
43308,1959.0,1.0,62.5
43309,1976.0,1.0,87.72
43310,1890.0,1.0,46.78
43311,1796.0,1.0,185.59
43312,2180.0,1.0,197.7
43313,1707.0,1.0,176.99
43314,1808.0,1.0,40.29
43315,1891.0,1.0,912.69
43316,2140.0,1.0,338.6
43317,2029.0,1.0,262.16
43318,1977.0,1.0,56.6
43319,1831.0,1.0,48.22
43320,1865.0,1.0,107.1
43321,2214.0,1.0,59.96
43322,1728.0,1.0,112.35
43323,1919.0,1.0,107.03
43324,1894.0,1.0,448.39
43325,1877.0,1.0,107.78
43326,1727.0,1.0,110.32
43327,1737.0,1.0,127.55
43328,1813.0,1.0,98.34
43329,1974.0,1.0,25.84
43330,1985.0,1.0,51.1
43331,1846.0,1.0,152.76
43332,2016.0,1.0,139.9
43333,1929.0,1.0,668.95
43334,1782.0,1.0,69.91
43335,1770.0,1.0,88.58
43336,1812.0,1.0,199.0
43337,2095.0,1.0,62.01
43338,1987.0,1.0,90.8
43339,1881.0,1.0,81.12
43340,1866.0,1.0,1420.74
43341,2088.0,1.0,92.28
43342,1742.0,1.0,33.12
43343,1876.0,1.0,1093.93
43344,1904.0,1.0,33.72
43345,1891.0,1.0,65.36
43346,1925.0,1.0,217.18
43347,1877.0,1.0,35.4
43348,2013.0,1.0,25.84
43349,2269.0,1.0,35.86
43350,1957.0,1.0,59.34
43351,1834.0,1.0,46.09
43352,1767.0,1.0,20.29
43353,1938.0,1.0,72.65
43354,1716.0,1.0,59.97
43355,1718.0,1.0,197.02
43356,1843.0,1.0,27.6
43357,1795.0,1.0,297.87
43358,2100.0,1.0,111.91
43359,2020.0,1.0,90.28
43360,1978.0,1.0,667.2
43361,1862.0,1.0,36.96
43362,1827.0,1.0,33.56
43363,1898.0,1.0,113.44
43364,1707.0,1.0,31.22
43365,1811.0,1.0,56.88
43366,2028.0,1.0,103.55
43367,1938.0,1.0,31.77
43368,2152.0,1.0,242.12
43369,1869.0,1.0,45.45
43370,2031.0,2.0,109.4
43371,1897.0,1.0,31.77
43372,2166.0,1.0,110.87
43373,2225.0,1.0,170.57
43374,2192.0,1.0,73.85
43375,1750.0,1.0,108.62
43376,1978.0,1.0,17.78
43377,1828.0,1.0,305.32
43378,2179.0,1.0,190.77
43379,1871.0,1.0,236.32
43380,1853.0,1.0,98.22
43381,2012.0,2.0,132.07999999999998
43382,2121.0,1.0,285.45
43383,1762.0,1.0,37.83
43384,1793.0,1.0,149.78
43385,1909.0,1.0,34.09
43386,1858.0,2.0,247.77
43387,1925.0,1.0,37.68
43388,1739.0,1.0,139.93
43389,1860.0,1.0,26.25
43390,2222.0,1.0,34.01
43391,1935.0,1.0,216.87
43392,1907.0,1.0,62.14
43393,1736.0,1.0,181.94
43394,1992.0,1.0,91.16
43395,1966.0,1.0,186.85
43396,2045.0,1.0,59.6
43397,1718.0,1.0,65.34
43398,2187.0,1.0,104.35
43399,1853.0,1.0,110.55
43400,2211.0,1.0,231.99
43401,1891.0,1.0,388.0
43402,1979.0,1.0,194.91
43403,1725.0,1.0,120.9
43404,1734.0,1.0,313.82
43405,2164.0,1.0,427.48
43406,2020.0,1.0,59.85
43407,1930.0,1.0,41.69
43408,1958.0,1.0,95.31
43409,2262.0,1.0,678.96
43410,1711.0,4.0,354.23
43411,2113.0,1.0,59.0
43412,2087.0,1.0,183.43
43413,1970.0,1.0,133.06
43414,2189.0,1.0,50.86
43415,1988.0,1.0,270.72
43416,2144.0,1.0,21.72
43417,1716.0,1.0,360.38
43418,1828.0,1.0,591.12
43419,2149.0,1.0,57.8
43420,1710.0,2.0,784.06
43421,2118.0,1.0,59.01
43422,1932.0,1.0,226.71
43423,2019.0,1.0,100.62
43424,2041.0,1.0,42.68
43425,2388.0,1.0,40.86
43426,2127.0,1.0,59.69
43427,1720.0,1.0,84.56
43428,1741.0,1.0,90.41
43429,1784.0,1.0,271.32
43430,2159.0,1.0,662.62
43431,1931.0,1.0,161.8
43432,1709.0,1.0,28.48
43433,2099.0,1.0,85.14
43434,1706.0,1.0,173.7
43435,1760.0,1.0,280.81
43436,1704.0,1.0,30.41
43437,1932.0,1.0,359.52
43438,1720.0,1.0,48.4
43439,2173.0,1.0,77.57
43440,1844.0,1.0,300.56
43441,1965.0,1.0,44.53
43442,1986.0,1.0,49.33
43443,1716.0,1.0,48.3
43444,1974.0,1.0,267.13
43445,2043.0,2.0,154.83
43446,2266.0,1.0,151.79
43447,1810.0,1.0,439.02
43448,2215.0,1.0,39.42
43449,2129.0,1.0,85.14
43450,2113.0,1.0,32.69
43451,2174.0,1.0,178.59
43452,1958.0,1.0,95.22
43453,1826.0,1.0,518.22
43454,1895.0,1.0,58.11
43455,1932.0,1.0,29.33
43456,1830.0,1.0,1272.76
43457,1761.0,1.0,495.8
43458,1831.0,1.0,76.36
43459,1854.0,1.0,346.21
43460,1774.0,1.0,72.46
43461,2232.0,1.0,51.83
43462,1921.0,1.0,31.77
43463,1953.0,1.0,147.41
43464,2241.0,1.0,34.42
43465,1802.0,1.0,117.96
43466,1824.0,1.0,172.14
43467,2085.0,1.0,86.73
43468,2061.0,1.0,40.69
43469,1862.0,1.0,818.4
43470,2173.0,1.0,463.24
43471,1849.0,1.0,30.78
43472,1977.0,1.0,29.84
43473,1967.0,2.0,1812.19
43474,2011.0,1.0,354.88
43475,2073.0,1.0,110.93
43476,1971.0,1.0,63.0
43477,2061.0,1.0,118.38
43478,2021.0,1.0,44.09
43479,1795.0,1.0,222.52
43480,1965.0,1.0,165.79
43481,1746.0,2.0,132.87
43482,1993.0,1.0,61.05
43483,1741.0,1.0,1414.7
43484,1735.0,1.0,382.74
43485,2031.0,1.0,253.08
43486,1937.0,1.0,27.35
43487,1785.0,1.0,185.88
43488,2103.0,1.0,97.09
43489,1978.0,1.0,404.16
43490,1714.0,1.0,60.42
43491,1856.0,1.0,36.36
43492,1865.0,1.0,65.13
43493,1914.0,1.0,42.68
43494,1907.0,1.0,320.6
43495,1818.0,1.0,93.82
43496,1792.0,1.0,92.46
43497,1932.0,1.0,1054.63
43498,1733.0,1.0,29.41
43499,1733.0,1.0,47.58
43500,1828.0,1.0,374.79
43501,1823.0,1.0,83.89
43502,1736.0,1.0,85.75
43503,2113.0,1.0,253.79
43504,1724.0,1.0,199.26
43505,1978.0,1.0,148.06
43506,2054.0,1.0,38.09
43507,1728.0,1.0,42.87
43508,1946.0,1.0,192.47
43509,1757.0,1.0,99.47
43510,2089.0,1.0,374.15
43511,2274.0,1.0,377.53
43512,1718.0,1.0,282.08
43513,1858.0,1.0,348.32
43514,1798.0,1.0,118.65
43515,2053.0,1.0,73.34
43516,1937.0,2.0,177.61
43517,1851.0,1.0,62.63
43518,1778.0,1.0,134.92
43519,1838.0,1.0,207.25
43520,1725.0,1.0,47.01
43521,1738.0,1.0,110.58
43522,2256.0,1.0,77.06
43523,2195.0,1.0,76.06
43524,1713.0,1.0,68.43
43525,1991.0,1.0,91.27
43526,2086.0,1.0,192.02
43527,1811.0,1.0,56.77
43528,1737.0,1.0,99.65
43529,1972.0,1.0,91.28
43530,1799.0,1.0,292.14
43531,1986.0,1.0,67.41
43532,2072.0,1.0,146.74
43533,1961.0,1.0,76.77
43534,1790.0,1.0,48.21
43535,1766.0,1.0,69.44
43536,2149.0,1.0,98.7
43537,2019.0,1.0,54.07
43538,1933.0,1.0,102.64
43539,1802.0,1.0,111.52
43540,1876.0,1.0,156.73
43541,2062.0,2.0,67.8
43542,2093.0,1.0,143.18
43543,2014.0,1.0,360.72
43544,2137.0,1.0,291.5
43545,1790.0,1.0,380.2
43546,1944.0,1.0,138.15
43547,1832.0,1.0,52.83
43548,1997.0,1.0,23.71
43549,1818.0,2.0,256.13
43550,1842.0,1.0,108.2
43551,2077.0,2.0,266.91
43552,1849.0,1.0,455.49
43553,2024.0,1.0,73.34
43554,2030.0,1.0,160.12
43555,1841.0,1.0,199.69
43556,1977.0,1.0,162.91
43557,1920.0,1.0,72.68
43558,1988.0,1.0,61.75
43559,1830.0,1.0,53.7
43560,1821.0,1.0,120.59
43561,1889.0,1.0,148.26
43562,1956.0,1.0,118.17
43563,1987.0,1.0,35.17
43564,1712.0,1.0,61.4
43565,1878.0,1.0,88.91
43566,1811.0,1.0,461.62
43567,1713.0,1.0,163.78
43568,1702.0,1.0,127.99
43569,2109.0,1.0,261.47
43570,1969.0,1.0,217.15
43571,1863.0,1.0,134.59
43572,1905.0,1.0,153.43
43573,1735.0,1.0,257.85
43574,1843.0,1.0,156.12
43575,2048.0,1.0,24.0
43576,1853.0,1.0,271.48
43577,2119.0,1.0,167.29
43578,2240.0,1.0,140.91
43579,1908.0,1.0,28.75
43580,1960.0,1.0,32.77
43581,2171.0,1.0,62.38
43582,1811.0,1.0,187.75
43583,1727.0,1.0,119.79
43584,1722.0,1.0,8511.75
43585,1790.0,1.0,1029.38
43586,1923.0,1.0,76.85
43587,1924.0,1.0,142.14
43588,1722.0,1.0,1480.73
43589,1799.0,1.0,95.34
43590,1731.0,1.0,23.06
43591,1871.0,1.0,28.88
43592,1833.0,1.0,72.77
43593,1817.0,1.0,291.43
43594,2225.0,1.0,53.92
43595,2171.0,1.0,425.24
43596,1888.0,1.0,101.65
43597,1852.0,1.0,28.29
43598,2011.0,1.0,40.74
43599,2006.0,1.0,344.62
43600,2223.0,1.0,157.72
43601,1902.0,1.0,133.85
43602,1918.0,1.0,122.47
43603,2047.0,1.0,36.78
43604,1832.0,1.0,53.96
43605,1805.0,1.0,89.25
43606,1974.0,1.0,154.04
43607,2268.0,1.0,14.45
43608,1890.0,1.0,43.78
43609,1975.0,1.0,50.19
43610,1872.0,1.0,76.86
43611,1993.0,1.0,41.29
43612,1847.0,1.0,144.54
43613,1873.0,1.0,37.61
43614,2158.0,1.0,30.0
43615,1960.0,1.0,30.28
43616,2085.0,1.0,187.25
43617,1966.0,2.0,83.18
43618,1727.0,1.0,223.54
43619,1952.0,1.0,328.61
43620,1974.0,1.0,254.18
43621,2027.0,1.0,290.64
43622,1832.0,1.0,224.88
43623,2211.0,1.0,1435.58
43624,1889.0,1.0,515.81
43625,1744.0,1.0,45.97
43626,1755.0,1.0,200.33
43627,1850.0,1.0,271.43
43628,1772.0,1.0,76.74
43629,2078.0,1.0,83.41
43630,2020.0,1.0,138.32
43631,1719.0,1.0,310.21
43632,1884.0,1.0,34.0
43633,1973.0,1.0,183.4
43634,2262.0,1.0,113.87
43635,1993.0,1.0,369.6
43636,2008.0,1.0,73.16
43637,1992.0,1.0,419.04
43638,1988.0,1.0,198.9
43639,1936.0,1.0,116.85
43640,1807.0,1.0,148.69
43641,1725.0,1.0,199.26
43642,1820.0,1.0,30.39
43643,1930.0,1.0,76.09
43644,1854.0,2.0,267.38
43645,1732.0,1.0,392.02
43646,2218.0,1.0,303.42
43647,1778.0,1.0,482.22
43648,1835.0,1.0,593.4
43649,2120.0,1.0,57.68
43650,2106.0,2.0,240.35
43651,1776.0,1.0,128.89
43652,2389.0,2.0,834.52
43653,2042.0,1.0,37.09
43654,2121.0,1.0,717.82
43655,1899.0,1.0,461.31
43656,1911.0,1.0,106.16
43657,2094.0,1.0,852.5
43658,1973.0,1.0,105.29
43659,1985.0,1.0,97.87
43660,1778.0,1.0,61.92
43661,1722.0,1.0,62.11
43662,1970.0,2.0,594.45
43663,2126.0,1.0,156.6
43664,2153.0,1.0,158.69
43665,2195.0,1.0,67.5
43666,2151.0,1.0,143.61
43667,1700.0,1.0,73.1
43668,1767.0,1.0,117.9
43669,1908.0,1.0,151.77
43670,1799.0,1.0,267.62
43671,1868.0,1.0,38.78
43672,2392.0,1.0,51.93
43673,2134.0,1.0,394.77
43674,1904.0,1.0,63.0
43675,2221.0,1.0,131.44
43676,1791.0,1.0,44.23
43677,1972.0,1.0,54.62
43678,1866.0,1.0,114.78
43679,2181.0,1.0,98.9
43680,1877.0,1.0,105.75
43681,1786.0,1.0,130.66
43682,2100.0,1.0,401.45
43683,2043.0,1.0,112.3
43684,1860.0,1.0,152.5
43685,1979.0,1.0,77.75
43686,1855.0,1.0,133.69
43687,1910.0,3.0,260.73
43688,1965.0,1.0,81.11
43689,1819.0,1.0,133.31
43690,1817.0,2.0,429.59
43691,1985.0,1.0,116.85
43692,1754.0,1.0,536.3
43693,1716.0,1.0,131.06
43694,1778.0,2.0,952.36
43695,2152.0,1.0,257.93
43696,1879.0,1.0,43.95
43697,1857.0,1.0,58.16
43698,1795.0,1.0,923.36
43699,1877.0,1.0,39.36
43700,1784.0,1.0,188.76
43701,2001.0,1.0,144.26
43702,1855.0,1.0,64.22
43703,1796.0,1.0,57.96
43704,1915.0,1.0,299.24
43705,1894.0,1.0,486.95
43706,1848.0,1.0,172.43
43707,1823.0,2.0,338.59000000000003
43708,1727.0,1.0,176.96
43709,1828.0,1.0,355.02
43710,1891.0,1.0,89.17
43711,1762.0,1.0,74.1
43712,1848.0,1.0,206.57
43713,1998.0,1.0,134.38
43714,2106.0,1.0,129.43
43715,1772.0,1.0,148.0
43716,1993.0,1.0,178.27
43717,1845.0,1.0,41.69
43718,1723.0,1.0,139.32
43719,1809.0,1.0,32.37
43720,1863.0,1.0,181.95
43721,2100.0,2.0,68.6
43722,2008.0,1.0,1482.42
43723,1924.0,1.0,169.37
43724,1967.0,1.0,142.64
43725,1728.0,1.0,22.29
43726,2049.0,1.0,135.77
43727,2058.0,1.0,195.91
43728,2173.0,1.0,284.2
43729,1765.0,1.0,50.35
43730,1872.0,1.0,190.13
43731,2062.0,1.0,357.03
43732,1933.0,1.0,44.1
43733,1827.0,1.0,1127.29
43734,1735.0,1.0,219.2
43735,2218.0,1.0,759.25
43736,1847.0,1.0,679.76
43737,1835.0,1.0,186.04
43738,2019.0,1.0,115.35
43739,1872.0,1.0,287.45
43740,2186.0,1.0,93.72
43741,2159.0,1.0,110.72
43742,1909.0,1.0,81.72
43743,2020.0,1.0,237.07
43744,1968.0,1.0,100.35
43745,1800.0,1.0,184.69
43746,1965.0,1.0,708.95
43747,2167.0,1.0,160.75
43748,1841.0,1.0,69.23
43749,1867.0,1.0,69.22
43750,1743.0,1.0,149.66
43751,1803.0,1.0,98.44
43752,1838.0,1.0,91.95
43753,2073.0,1.0,165.8
43754,2210.0,1.0,44.42
43755,1871.0,1.0,285.76
43756,1713.0,1.0,164.15
43757,1896.0,1.0,358.68
43758,2018.0,1.0,315.84
43759,2080.0,1.0,200.84
43760,1844.0,1.0,102.76
43761,2076.0,1.0,151.09
43762,1899.0,1.0,21.77
43763,1764.0,1.0,312.92
43764,2153.0,1.0,61.59
43765,1991.0,1.0,61.1
43766,1854.0,1.0,160.22
43767,1844.0,1.0,221.29
43768,1870.0,1.0,52.78
43769,1989.0,1.0,186.34
43770,2036.0,1.0,225.03
43771,2016.0,1.0,277.57
43772,1779.0,1.0,63.71
43773,1755.0,1.0,92.73
43774,1910.0,1.0,144.6
43775,1745.0,1.0,164.32
43776,1826.0,1.0,69.9
43777,1890.0,1.0,83.17
43778,2042.0,1.0,79.56
43779,1715.0,1.0,123.33
43780,1777.0,1.0,115.45
43781,1867.0,1.0,106.15
43782,1778.0,1.0,35.91
43783,2045.0,2.0,452.24
43784,1793.0,1.0,909.52
43785,1931.0,1.0,46.0
43786,1772.0,1.0,198.62
43787,1757.0,1.0,52.34
43788,1953.0,1.0,96.88
43789,1822.0,1.0,39.04
43790,1850.0,1.0,134.23
43791,1905.0,1.0,103.49
43792,1995.0,1.0,28.62
43793,1704.0,1.0,48.83
43794,2048.0,1.0,169.11
43795,1813.0,1.0,58.82
43796,1931.0,1.0,38.91
43797,1880.0,1.0,194.55
43798,1838.0,1.0,117.57
43799,1779.0,1.0,42.36
43800,1880.0,1.0,151.61
43801,2204.0,1.0,37.61
43802,1705.0,1.0,116.38
43803,1815.0,1.0,35.38
43804,1842.0,1.0,219.18
43805,1870.0,1.0,65.94
43806,1749.0,1.0,69.13
43807,2201.0,1.0,67.04
43808,1719.0,2.0,152.67
43809,1811.0,1.0,858.31
43810,1883.0,1.0,133.19
43811,1786.0,1.0,50.13
43812,1875.0,1.0,76.2
43813,2131.0,1.0,60.73
43814,1775.0,1.0,121.72
43815,1896.0,1.0,286.59
43816,1817.0,1.0,193.2
43817,1977.0,1.0,207.61
43818,2109.0,1.0,171.51
43819,2280.0,1.0,130.72
43820,1851.0,1.0,74.17
43821,2193.0,1.0,63.52
43822,1838.0,1.0,43.22
43823,1730.0,1.0,58.3
43824,1907.0,1.0,277.96
43825,1989.0,1.0,36.71
43826,1854.0,1.0,116.84
43827,1878.0,1.0,32.0
43828,2061.0,1.0,45.0
43829,1978.0,1.0,373.98
43830,1979.0,1.0,618.6
43831,1979.0,1.0,30.1
43832,1789.0,1.0,90.99
43833,1727.0,1.0,63.31
43834,2254.0,1.0,74.41
43835,1738.0,1.0,174.73
43836,1730.0,1.0,206.66
43837,2083.0,1.0,24.84
43838,2002.0,1.0,77.57
43839,1812.0,1.0,99.9
43840,1983.0,1.0,25.32
43841,2152.0,1.0,163.75
43842,1802.0,1.0,27.23
43843,2072.0,1.0,25.77
43844,2036.0,1.0,187.57
43845,1955.0,1.0,3297.4
43846,1867.0,1.0,166.91
43847,2030.0,1.0,126.92
43848,2156.0,1.0,145.65
43849,2132.0,1.0,51.5
43850,1742.0,1.0,554.4
43851,1883.0,1.0,105.66
43852,2288.0,1.0,185.26
43853,2092.0,1.0,96.71
43854,2234.0,1.0,115.9
43855,1722.0,1.0,96.77
43856,1972.0,1.0,46.95
43857,1970.0,1.0,32.94
43858,1806.0,1.0,47.87
43859,2067.0,1.0,80.81
43860,1714.0,1.0,75.06
43861,1862.0,1.0,66.33
43862,1974.0,1.0,70.72
43863,1762.0,1.0,87.52
43864,1994.0,1.0,94.3
43865,1810.0,1.0,18.52
43866,2098.0,1.0,478.0
43867,2005.0,1.0,176.71
43868,2123.0,1.0,37.82
43869,1917.0,1.0,228.62
43870,1989.0,1.0,173.82
43871,2224.0,1.0,162.1
43872,1791.0,1.0,328.64
43873,1949.0,1.0,140.07
43874,1723.0,1.0,191.46
43875,1777.0,1.0,204.76
43876,1872.0,1.0,163.3
43877,1733.0,1.0,73.05
43878,1827.0,1.0,83.51
43879,1769.0,1.0,193.23
43880,1720.0,1.0,173.67
43881,1874.0,1.0,116.1
43882,1784.0,1.0,47.75
43883,1803.0,1.0,195.12
43884,1817.0,2.0,444.07
43885,2149.0,1.0,249.56
43886,2065.0,1.0,132.08
43887,1768.0,1.0,93.19
43888,2022.0,1.0,77.65
43889,1862.0,1.0,30.77
43890,1962.0,1.0,250.39
43891,2128.0,1.0,38.09
43892,1702.0,1.0,45.32
43893,2174.0,1.0,114.8
43894,1726.0,1.0,124.56
43895,1972.0,1.0,37.09
43896,1957.0,1.0,70.74
43897,2212.0,1.0,166.25
43898,1961.0,1.0,328.49
43899,1889.0,1.0,23.78
43900,2224.0,1.0,135.41
43901,1709.0,1.0,42.77
43902,2155.0,1.0,31.1
43903,2092.0,1.0,55.62
43904,1845.0,1.0,58.71
43905,1963.0,1.0,73.15
43906,1906.0,1.0,21.82
43907,1764.0,1.0,46.2
43908,1740.0,2.0,367.59
43909,2129.0,1.0,169.0
43910,1809.0,1.0,180.67
43911,1974.0,1.0,401.36
43912,1859.0,1.0,138.28
43913,1827.0,1.0,84.13
43914,1947.0,1.0,198.5
43915,1929.0,1.0,133.48
43916,1832.0,1.0,1198.36
43917,1889.0,1.0,58.79
43918,1861.0,1.0,72.31
43919,2163.0,2.0,390.97
43920,2232.0,1.0,53.84
43921,1708.0,2.0,363.74
43922,1774.0,1.0,470.95
43923,1972.0,1.0,222.71
43924,1760.0,1.0,152.47
43925,1718.0,1.0,112.83
43926,1788.0,1.0,125.84
43927,2037.0,1.0,229.65
43928,2198.0,1.0,98.76
43929,1937.0,1.0,190.67
43930,1903.0,1.0,85.14
43931,1917.0,1.0,80.7
43932,1810.0,1.0,198.11
43933,2132.0,1.0,91.26
43934,1920.0,1.0,39.28
43935,1779.0,1.0,175.77
43936,1845.0,1.0,68.27
43937,1888.0,1.0,115.84
43938,1714.0,1.0,101.73
43939,1949.0,1.0,68.02
43940,1719.0,1.0,77.09
43941,1758.0,1.0,140.53
43942,2261.0,1.0,1017.6299999999998
43943,2111.0,1.0,97.87
